0.0,0.0
1.0,0.2511620781172535
2.0,0.501332934257217
3.0,0.7495252583428985
4.0,0.9947595486594192
5.0,1.2360679774997896
6.0,1.472498210738712
7.0,1.7031171662602906
8.0,1.9270146964068613
9.0,2.1433071799159866
10.0,2.3511410091698925
11.0,2.549695958994759
12.0,2.738188423714755
13.0,2.915874509685646
14.0,3.082052971103157
15.0,3.23606797749979
16.0,3.3773117020080603
17.0,3.505226720175455
18.0,3.6193082098640783
19.0,3.719105943553006
20.0,3.804226065180614
21.0,3.8743326445145243
22.0,3.929149002914755
23.0,3.9684588052579115
24.0,3.9921069137130862
25.0,4.0
26.0,3.9921069137130862
27.0,3.968458805257911
28.0,3.929149002914755
29.0,3.8743326445145243
30.0,3.8042260651806146
31.0,3.719105943553006
32.0,3.619308209864078
33.0,3.505226720175455
34.0,3.37731170200806
35.0,3.23606797749979
36.0,3.082052971103157
37.0,2.9158745096856458
38.0,2.738188423714754
39.0,2.549695958994758
40.0,2.351141009169893
41.0,2.1433071799159866
42.0,1.9270146964068608
43.0,1.70311716626029
44.0,1.472498210738711
45.0,1.23606797749979
46.0,0.9947595486594193
47.0,0.7495252583428983
48.0,0.5013329342572164
49.0,0.25116207811725255
50.0,4.898587196589413e-16
51.0,-0.2511620781172534
52.0,-0.5013329342572171
53.0,-0.7495252583428991
54.0,-0.9947595486594201
55.0,-1.2360679774997891
56.0,-1.4724982107387117
57.0,-1.7031171662602906
58.0,-1.9270146964068615
59.0,-2.143307179915987
60.0,-2.351141009169892
61.0,-2.5496959589947585
62.0,-2.738188423714755
63.0,-2.915874509685646
64.0,-3.0820529711031575
65.0,-3.2360679774997894
66.0,-3.377311702008059
67.0,-3.5052267201754543
68.0,-3.619308209864079
69.0,-3.719105943553006
70.0,-3.804226065180614
71.0,-3.874332644514524
72.0,-3.929149002914755
73.0,-3.9684588052579115
74.0,-3.9921069137130862
75.0,-4.0
76.0,-3.9921069137130862
77.0,-3.9684588052579115
78.0,-3.9291490029147544
79.0,-3.8743326445145243
80.0,-3.8042260651806146
81.0,-3.719105943553005
82.0,-3.6193082098640783
83.0,-3.5052267201754534
84.0,-3.37731170200806
85.0,-3.2360679774997902
86.0,-3.082052971103156
87.0,-2.915874509685646
88.0,-2.738188423714753
89.0,-2.5496959589947585
90.0,-2.3511410091698934
91.0,-2.1433071799159853
92.0,-1.9270146964068613
93.0,-1.7031171662602889
94.0,-1.4724982107387115
95.0,-1.2360679774997907
96.0,-0.994759548659418
97.0,-0.7495252583428987
98.0,-0.5013329342572151
99.0,-0.25116207811725305
100.0,-9.797174393178826e-16
