0.0,0.0
0.5,0.6282151815625658
1.0,1.2558103905862674
1.5,1.8821662663702865
2.0,2.506664671286085
2.5,3.1286893008046173
3.0,3.7476262917144925
3.5,4.362864827930851
4.0,4.973797743297096
4.5,5.579822120784586
5.0,6.180339887498948
5.5,6.774758404905828
6.0,7.362491053693559
6.5,7.942957812695612
7.0,8.515585831301454
7.5,9.079809994790935
8.0,9.635073482034306
8.5,10.180828315007426
9.0,10.716535899579933
9.5,11.24166755704261
10.0,11.755705045849464
10.5,12.25814107305953
11.0,12.748479794973795
11.5,13.226237306473037
12.0,13.690942118573775
12.5,14.142135623730951
13.0,14.579372548428232
13.5,15.002221392609192
14.0,15.410264855515784
14.5,15.803100247513807
15.0,16.18033988749895
15.5,16.541611485491238
16.0,16.886558510040302
16.5,17.21484054007887
17.0,17.526133600877273
17.5,17.820130483767358
18.0,18.096541049320393
18.5,18.355092513679622
19.0,18.59552971776503
19.5,18.81761537908451
20.0,19.02113032590307
20.5,19.20587371353886
21.0,19.37166322257262
21.5,19.51833523877495
22.0,19.645745014573773
22.5,19.753766811902757
23.0,19.842294026289558
23.5,19.9112392920616
24.0,19.960534568565432
24.5,19.990131207314633
25.0,20.0
25.5,19.990131207314633
26.0,19.960534568565432
26.5,19.9112392920616
27.0,19.842294026289554
27.5,19.753766811902757
28.0,19.645745014573773
28.5,19.51833523877495
29.0,19.37166322257262
29.5,19.20587371353886
30.0,19.021130325903073
30.5,18.817615379084508
31.0,18.59552971776503
31.5,18.355092513679622
32.0,18.09654104932039
32.5,17.820130483767358
33.0,17.526133600877273
33.5,17.214840540078875
34.0,16.8865585100403
34.5,16.541611485491234
35.0,16.18033988749895
35.5,15.803100247513811
36.0,15.410264855515784
36.5,15.002221392609187
37.0,14.579372548428228
37.5,14.142135623730951
38.0,13.69094211857377
38.5,13.226237306473037
39.0,12.74847979497379
39.5,12.258141073059527
40.0,11.755705045849465
40.5,11.241667557042609
41.0,10.716535899579933
41.5,10.180828315007421
42.0,9.635073482034304
42.5,9.079809994790937
43.0,8.51558583130145
43.5,7.942957812695612
44.0,7.362491053693555
44.5,6.7747584049058265
45.0,6.18033988749895
45.5,5.579822120784582
46.0,4.973797743297096
46.5,4.362864827930847
47.0,3.7476262917144916
47.5,3.1286893008046195
48.0,2.5066646712860816
48.5,1.882166266370287
49.0,1.2558103905862628
49.5,0.6282151815625647
50.0,2.4492935982947065e-15
50.5,-0.6282151815625687
51.0,-1.255810390586267
51.5,-1.882166266370291
52.0,-2.5066646712860856
52.5,-3.1286893008046146
53.0,-3.7476262917144956
53.5,-4.36286482793085
54.0,-4.973797743297101
54.5,-5.579822120784586
55.0,-6.1803398874989455
55.5,-6.77475840490583
56.0,-7.362491053693558
56.5,-7.9429578126956155
57.0,-8.515585831301454
57.5,-9.079809994790933
58.0,-9.635073482034308
58.5,-10.180828315007425
59.0,-10.716535899579934
59.5,-11.24166755704261
60.0,-11.75570504584946
60.5,-12.258141073059532
61.0,-12.748479794973793
61.5,-13.226237306473042
62.0,-13.690942118573775
62.5,-14.14213562373095
63.0,-14.579372548428232
63.5,-15.00222139260919
64.0,-15.410264855515788
64.5,-15.803100247513807
65.0,-16.180339887498945
65.5,-16.541611485491245
66.0,-16.886558510040295
66.5,-17.214840540078875
67.0,-17.526133600877273
67.5,-17.820130483767358
68.0,-18.096541049320397
68.5,-18.35509251367962
69.0,-18.59552971776503
69.5,-18.817615379084508
70.0,-19.02113032590307
70.5,-19.205873713538864
71.0,-19.371663222572618
71.5,-19.51833523877495
72.0,-19.645745014573773
72.5,-19.753766811902754
73.0,-19.842294026289558
73.5,-19.9112392920616
74.0,-19.960534568565432
74.5,-19.990131207314633
75.0,-20.0
75.5,-19.99013120731463
76.0,-19.960534568565432
76.5,-19.9112392920616
77.0,-19.842294026289558
77.5,-19.753766811902757
78.0,-19.645745014573773
78.5,-19.518335238774945
79.0,-19.37166322257262
79.5,-19.20587371353886
80.0,-19.021130325903073
80.5,-18.817615379084508
81.0,-18.595529717765025
81.5,-18.355092513679622
82.0,-18.096541049320393
82.5,-17.82013048376736
83.0,-17.526133600877266
83.5,-17.214840540078868
84.0,-16.8865585100403
84.5,-16.541611485491238
85.0,-16.180339887498953
85.5,-15.803100247513802
86.0,-15.41026485551578
86.5,-15.00222139260919
87.0,-14.579372548428232
87.5,-14.142135623730955
88.0,-13.690942118573766
88.5,-13.226237306473031
89.0,-12.748479794973793
89.5,-12.25814107305953
90.0,-11.755705045849467
90.5,-11.241667557042604
91.0,-10.716535899579927
91.5,-10.180828315007425
92.0,-9.635073482034306
92.5,-9.079809994790939
93.0,-8.515585831301443
93.5,-7.942957812695607
94.0,-7.3624910536935575
94.5,-6.774758404905828
95.0,-6.1803398874989535
95.5,-5.579822120784575
96.0,-4.97379774329709
96.5,-4.362864827930848
97.0,-3.747626291714494
97.5,-3.1286893008046217
98.0,-2.506664671286076
98.5,-1.8821662663702807
99.0,-1.2558103905862652
99.5,-0.6282151815625672
100.0,-4.898587196589413e-15
